No, waktu, accx, accY, accZ
125,  08:02:19,-7259,1554,-2386
126,  08:02:19,-7281,1520,-2328
127,  08:02:19,-7249,1508,-2349
128,  08:02:19,-7170,1489,-2387
129,  08:02:19,-7197,1537,-2390
130,  08:02:19,-7311,1528,-2429
131,  08:02:19,-7280,1505,-2361
132,  08:02:19,-7313,1505,-2393
133,  08:02:19,-7178,1510,-2374
134,  08:02:19,-7287,1498,-2413
135,  08:02:19,-7290,1554,-2396
136,  08:02:19,-7106,1461,-2338
137,  08:02:19,-7237,1466,-2415
138,  08:02:19,-7356,1533,-2438
139,  08:02:19,-7327,1569,-2365
140,  08:02:19,-7230,1461,-2343
141,  08:02:19,-7239,1525,-2378
142,  08:02:19,-7235,1570,-2337
143,  08:02:19,-7274,1618,-2343
144,  08:02:19,-7251,1636,-2368
145,  08:02:19,-7189,1574,-2417
146,  08:02:19,-7321,1498,-2360
147,  08:02:19,-7225,1450,-2355
148,  08:02:19,-7174,1464,-2425
149,  08:02:19,-7312,1494,-2433
150,  08:02:19,-7278,1525,-2362
151,  08:02:19,-7317,1521,-2522
152,  08:02:19,-7259,1553,-2477
153,  08:02:19,-7252,1667,-2429
154,  08:02:19,-7175,1776,-2423
155,  08:02:19,-7105,1747,-2375
