No, waktu, accx, accY, accZ
103,  09:17:29,-7924,830,-1454
104,  09:17:29,-7335,780,-1236
105,  09:17:29,-7439,820,-1746
106,  09:17:29,-7772,571,-1904
107,  09:17:29,-8180,399,-1638
108,  09:17:29,-8100,208,-2038
109,  09:17:29,-7524,644,-2017
110,  09:17:29,-7022,2046,-3101
111,  09:17:29,-6895,2844,-2838
112,  09:17:29,-7240,2017,-1643
113,  09:17:29,-7587,757,-1977
114,  09:17:29,-7693,779,-2241
115,  09:17:29,-7682,1167,-2007
116,  09:17:29,-7816,902,-1801
117,  09:17:29,-7688,1046,-2027
118,  09:17:29,-7789,1235,-2030
119,  09:17:29,-7369,1299,-2251
120,  09:17:29,-7044,1489,-2347
121,  09:17:29,-7629,1202,-2276
122,  09:17:29,-7671,1192,-2039
123,  09:17:29,-7350,1446,-2569
124,  09:17:29,-7400,1556,-1745
125,  09:17:29,-7505,1437,-2808
126,  09:17:29,-7851,1036,-2519
127,  09:17:29,-7587,737,-2419
128,  09:17:29,-7184,1207,-1891
129,  09:17:29,-7172,1528,-1928
130,  09:17:29,-7571,1512,-2813
131,  09:17:30,-7453,1785,-2489
132,  09:17:30,-7272,1453,-2316
133,  09:17:30,-7600,907,-2921
134,  09:17:30,-7525,1178,-2442
135,  09:17:30,-7542,1366,-2480
136,  09:17:30,-7430,1642,-2500
137,  09:17:30,-7479,1371,-1478
138,  09:17:30,-7620,239,-2385
139,  09:17:30,-6919,391,-2770
140,  09:17:30,-7323,651,-3223
141,  09:17:30,-7813,1299,-3172
142,  09:17:30,-7386,1349,-2955
143,  09:17:30,-6979,1467,-2243
144,  09:17:30,-6983,1463,-2002
145,  09:17:30,-7397,1320,-2135
146,  09:17:30,-7743,887,-2386
147,  09:17:30,-7392,264,-2396
148,  09:17:30,-7010,965,-1982
149,  09:17:30,-7479,1797,-2171
150,  09:17:30,-8192,2302,-2952
151,  09:17:30,-7940,1639,-2095
152,  09:17:30,-7292,1340,-1522
153,  09:17:30,-7094,1758,-1955
154,  09:17:30,-7470,1690,-2237
155,  09:17:30,-7613,1185,-2043
156,  09:17:30,-7687,711,-2626
157,  09:17:30,-7611,618,-2983
158,  09:17:30,-7355,665,-2507
159,  09:17:30,-7316,649,-2252
160,  09:17:30,-7369,695,-3101
161,  09:17:30,-7342,833,-3075
162,  09:17:30,-7389,992,-2686
163,  09:17:30,-7450,931,-2738
164,  09:17:30,-7075,1124,-1778
165,  09:17:30,-6731,998,-2716
166,  09:17:30,-7705,970,-3792
167,  09:17:30,-7849,985,-2821
168,  09:17:31,-7297,1170,-2917
169,  09:17:31,-6903,796,-2867
170,  09:17:31,-6963,720,-2968
171,  09:17:31,-7602,913,-3206
172,  09:17:31,-7445,1076,-2777
173,  09:17:31,-7087,1058,-2633
174,  09:17:31,-7251,828,-2727
175,  09:17:31,-7403,743,-2965
