No, waktu, accx, accY, accZ
2544, 2018-07-09 06:12:07,-7524,743,-470
2545, 2018-07-09 06:12:07,-7232,2314,276
2546, 2018-07-09 06:12:07,-7195,3549,-55
2547, 2018-07-09 06:12:07,-7966,3766,-2323
2548, 2018-07-09 06:12:07,-8192,2066,-3537
2549, 2018-07-09 06:12:07,-8192,2259,-375
2550, 2018-07-09 06:12:07,-8192,4775,5421
2551, 2018-07-09 06:12:07,-8192,2714,2429
2552, 2018-07-09 06:12:07,-6765,686,4170
2553, 2018-07-09 06:12:07,-5378,-1411,5347
2554, 2018-07-09 06:12:07,-6377,-2336,3776
2555, 2018-07-09 06:12:07,-8110,709,93
2556, 2018-07-09 06:12:07,-8192,3833,794
2557, 2018-07-09 06:12:07,-7156,4065,1088
2558, 2018-07-09 06:12:07,-6120,2806,281
2559, 2018-07-09 06:12:07,-6096,1294,-176
2560, 2018-07-09 06:12:07,-5829,268,-426
2561, 2018-07-09 06:12:07,-5558,1265,10
2562, 2018-07-09 06:12:07,-5829,2468,-904
2563, 2018-07-09 06:12:07,-5582,1568,-1624
2564, 2018-07-09 06:12:07,-5700,-3,-1272
2565, 2018-07-09 06:12:07,-6758,-1378,442
2566, 2018-07-09 06:12:07,-7383,-1432,2049
2567, 2018-07-09 06:12:07,-8192,-954,-1429
2568, 2018-07-09 06:12:08,-8192,2122,-5298
2569, 2018-07-09 06:12:08,-8192,4019,-2187
2570, 2018-07-09 06:12:08,-8192,-789,6495
2571, 2018-07-09 06:12:08,-8192,-2161,464
2572, 2018-07-09 06:12:08,-8192,512,-680
2573, 2018-07-09 06:12:08,-5630,4131,4760
2574, 2018-07-09 06:12:08,-3063,5503,4899
2575, 2018-07-09 06:12:08,-4503,3045,1739
2576, 2018-07-09 06:12:08,-7070,42,275
2577, 2018-07-09 06:12:08,-8192,-1602,960
2578, 2018-07-09 06:12:08,-8192,-1162,570
2579, 2018-07-09 06:12:08,-6917,103,233
2580, 2018-07-09 06:12:08,-4544,1162,-216
2581, 2018-07-09 06:12:08,-5163,382,146
2582, 2018-07-09 06:12:08,-5840,-271,178
2583, 2018-07-09 06:12:08,-6693,798,-319
2584, 2018-07-09 06:12:08,-7405,1235,-1342
2585, 2018-07-09 06:12:08,-7826,1272,-1485
2586, 2018-07-09 06:12:08,-7290,1692,205
2587, 2018-07-09 06:12:08,-6556,1519,127
2588, 2018-07-09 06:12:08,-5965,3442,-1051
2589, 2018-07-09 06:12:08,-8192,6621,-4115
2590, 2018-07-09 06:12:08,-8192,6993,89
2591, 2018-07-09 06:12:08,-8192,2835,4091
2592, 2018-07-09 06:12:08,-8192,204,2085
2593, 2018-07-09 06:12:08,-8192,-2307,4268
2594, 2018-07-09 06:12:08,-6217,-3656,5013
2595, 2018-07-09 06:12:09,-5146,-3429,3291
2596, 2018-07-09 06:12:09,-4936,920,392
2597, 2018-07-09 06:12:09,-6297,8192,-1274
2598, 2018-07-09 06:12:09,-7348,2899,949
2599, 2018-07-09 06:12:09,-6717,795,953
2600, 2018-07-09 06:12:09,-6098,107,234
2601, 2018-07-09 06:12:09,-6134,626,-229
2602, 2018-07-09 06:12:09,-6103,1510,-14
2603, 2018-07-09 06:12:09,-5904,2009,-218
2604, 2018-07-09 06:12:09,-6174,1536,-1172
2605, 2018-07-09 06:12:09,-6699,923,-1685
2606, 2018-07-09 06:12:09,-7213,794,-634
