No, waktu, accx, accY, accZ
76,  08:54:51,-5810,888,2380
77,  08:54:51,-4809,-81,2920
78,  08:54:51,-6507,955,3323
79,  08:54:51,-8192,1795,309
80,  08:54:51,-8075,1688,1261
81,  08:54:51,-7123,859,919
82,  08:54:51,-4563,857,719
83,  08:54:51,-4014,1641,714
84,  08:54:51,-5467,2086,398
85,  08:54:51,-6284,1697,255
86,  08:54:51,-6474,1388,394
87,  08:54:51,-6776,1845,23
88,  08:54:52,-6533,2559,-25
89,  08:54:52,-7015,2953,-304
90,  08:54:52,-7830,2187,-656
91,  08:54:52,-7507,1438,348
92,  08:54:52,-8096,1341,-703
93,  08:54:52,-8192,3113,-1300
94,  08:54:52,-8192,3918,-873
95,  08:54:52,-8192,2920,-423
96,  08:54:52,-8192,1460,493
97,  08:54:52,-8192,7670,2165
98,  08:54:52,-8192,1566,-955
99,  08:54:52,-8192,110,4708
100,  08:54:52,-7916,1541,2337
101,  08:54:52,-8192,3026,1000
102,  08:54:52,-8192,2998,469
103,  08:54:52,-7472,2224,-57
104,  08:54:52,-5598,1573,-33
105,  08:54:52,-4391,1136,307
106,  08:54:52,-4817,571,897
107,  08:54:52,-5410,577,1109
108,  08:54:52,-6159,1668,831
109,  08:54:52,-5990,1377,937
110,  08:54:52,-5614,1722,559
111,  08:54:52,-6584,250,251
112,  08:54:52,-7455,491,290
113,  08:54:52,-8174,977,1795
114,  08:54:52,-7843,967,281
115,  08:54:52,-7367,594,15
116,  08:54:52,-7106,-274,423
117,  08:54:52,-7828,-231,-990
118,  08:54:52,-8192,841,-1105
119,  08:54:52,-8192,1579,-479
120,  08:54:52,-8192,70,700
121,  08:54:52,-8192,-736,1200
122,  08:54:52,-8192,1273,885
123,  08:54:52,-6559,1358,1965
124,  08:54:52,-7316,1515,2059
125,  08:54:53,-7675,1234,3105
126,  08:54:53,-7880,328,2443
127,  08:54:53,-6954,10,1577
128,  08:54:53,-6388,122,676
129,  08:54:53,-5399,922,595
130,  08:54:53,-5162,2029,113
131,  08:54:53,-5903,1775,510
132,  08:54:53,-6544,1291,275
133,  08:54:53,-7436,1584,-367
134,  08:54:53,-7396,2534,-513
135,  08:54:53,-6811,2805,-204
136,  08:54:53,-7416,2923,-390
137,  08:54:53,-8192,2501,-791
138,  08:54:53,-8192,1814,-1091
139,  08:54:53,-8192,2990,-1154
140,  08:54:53,-8192,2105,-634
141,  08:54:53,-8192,1783,324
142,  08:54:53,-8192,5711,1217
143,  08:54:53,-8192,3333,-1716
144,  08:54:53,-8192,2713,5059
145,  08:54:53,-8192,3241,2469
146,  08:54:53,-6550,2120,1107
147,  08:54:53,-6613,1613,1097
148,  08:54:53,-7176,1651,79
149,  08:54:53,-7533,1394,213
150,  08:54:53,-7684,1136,575
151,  08:54:53,-6124,459,899
152,  08:54:53,-4575,-194,1312
153,  08:54:53,-4292,288,2025
154,  08:54:53,-4796,1497,2484
155,  08:54:53,-7150,3194,292
156,  08:54:53,-8192,1561,23
157,  08:54:53,-7819,178,1965
158,  08:54:53,-7510,-276,942
159,  08:54:53,-7768,-308,170
160,  08:54:53,-7978,414,621
161,  08:54:53,-8192,1680,-672
162,  08:54:53,-8192,487,-191
163,  08:54:53,-8192,2362,1718
164,  08:54:53,-8192,2021,1197
165,  08:54:54,-8192,-1852,1727
166,  08:54:54,-8192,1708,-246
167,  08:54:54,-5854,768,3062
168,  08:54:54,-6542,241,2814
169,  08:54:54,-8144,1257,2671
170,  08:54:54,-7513,1896,2544
171,  08:54:54,-6717,1786,1086
172,  08:54:54,-5996,515,1482
173,  08:54:54,-4910,161,1264
174,  08:54:54,-6263,1020,148
175,  08:54:54,-6769,870,1279
176,  08:54:54,-7325,779,-667
177,  08:54:54,-6704,1543,-540
178,  08:54:54,-5455,1832,838
179,  08:54:54,-6986,2394,-970
180,  08:54:54,-7062,3243,-484
181,  08:54:54,-7895,2936,-1049
182,  08:54:54,-8192,4037,-1750
183,  08:54:54,-8192,3523,-1097
184,  08:54:54,-7683,767,752
185,  08:54:54,-8192,4690,2008
186,  08:54:54,-8192,6584,-1302
187,  08:54:54,-8192,509,3560
188,  08:54:54,-8192,3223,3614
189,  08:54:54,-8192,3455,2109
190,  08:54:54,-7934,2607,2020
191,  08:54:54,-7412,1591,874
192,  08:54:54,-6480,700,1086
193,  08:54:54,-6303,831,1324
194,  08:54:54,-6722,1617,649
195,  08:54:54,-6868,1591,455
196,  08:54:54,-5926,1056,1268
197,  08:54:54,-5153,469,2013
198,  08:54:54,-6074,539,857
199,  08:54:54,-6299,1089,548
200,  08:54:54,-5833,2275,1436
201,  08:54:54,-6419,2341,425
202,  08:54:55,-6699,1492,-614
203,  08:54:55,-6623,775,-253
204,  08:54:55,-7467,356,-559
205,  08:54:55,-7703,623,-658
206,  08:54:55,-8192,1469,-967
207,  08:54:55,-8192,1881,-1829
208,  08:54:55,-8192,2457,1370
209,  08:54:55,-8192,-794,2444
210,  08:54:55,-8192,-489,1361
211,  08:54:55,-8192,2149,1806
212,  08:54:55,-8192,1414,1803
213,  08:54:55,-7646,1580,2219
214,  08:54:55,-6168,1977,2178
215,  08:54:55,-6777,2290,741
216,  08:54:55,-6815,1047,1082
217,  08:54:55,-6383,34,1301
218,  08:54:55,-5686,2523,626
219,  08:54:55,-4947,3582,1081
