No, waktu, accx, accY, accZ
133,  07:45:48,-8051,-536,-1475
134,  07:45:48,-8192,-1383,-999
135,  07:45:48,-6406,-944,-401
136,  07:45:48,-7140,449,-865
137,  07:45:48,-8192,981,1076
138,  07:45:48,-8192,970,2400
139,  07:45:48,-8192,2093,-496
140,  07:45:48,-8192,575,2224
141,  07:45:48,-6779,621,3219
142,  07:45:48,-4068,1397,3384
143,  07:45:48,-4449,1154,4889
144,  07:45:48,-6497,1393,4995
145,  07:45:48,-8192,1881,1059
146,  07:45:48,-8192,1589,-1934
147,  07:45:48,-6532,877,1231
148,  07:45:48,-4897,-66,2255
149,  07:45:48,-5153,217,1337
150,  07:45:48,-5397,1407,467
151,  07:45:48,-5170,1624,928
152,  07:45:48,-5213,1337,1397
153,  07:45:48,-6705,631,1371
154,  07:45:48,-8054,665,783
155,  07:45:48,-8192,1166,433
156,  07:45:48,-7673,1518,1028
157,  07:45:48,-7255,1724,839
158,  07:45:48,-7598,2652,552
159,  07:45:48,-8192,2442,717
160,  07:45:48,-8192,3108,1625
161,  07:45:48,-8192,4445,875
162,  07:45:48,-8192,4392,3712
163,  07:45:48,-8192,1063,1707
164,  07:45:48,-8192,-1378,3025
165,  07:45:48,-8140,-1737,3518
166,  07:45:48,-5831,-443,2609
