No, waktu, accx, accY, accZ
94,  08:48:42,-4808,1692,-1391
95,  08:48:42,-6072,1612,-1398
96,  08:48:42,-6193,839,-1934
97,  08:48:42,-5645,1297,-3297
98,  08:48:42,-6128,3453,-2637
99,  08:48:42,-6146,2590,-2071
100,  08:48:42,-6355,713,-3177
101,  08:48:42,-7897,1820,-1369
102,  08:48:42,-8192,2200,1154
103,  08:48:42,-8192,91,1183
104,  08:48:42,-8192,272,2704
105,  08:48:42,-8192,58,-1330
106,  08:48:42,-8192,-676,-2354
107,  08:48:42,-8192,2351,-6678
108,  08:48:42,-8192,2744,-2431
109,  08:48:42,-5772,2078,-1472
110,  08:48:42,-6343,335,-1611
111,  08:48:42,-7542,295,-2322
112,  08:48:42,-7353,468,-1048
113,  08:48:42,-5538,148,-492
114,  08:48:42,-4420,286,-567
115,  08:48:42,-4738,279,-910
116,  08:48:42,-4522,261,-883
117,  08:48:42,-4029,775,-1150
118,  08:48:42,-5322,880,-1779
119,  08:48:42,-6848,-1034,-1214
120,  08:48:43,-6558,-894,-780
121,  08:48:43,-7337,130,-1486
122,  08:48:43,-7591,-377,-1352
123,  08:48:43,-8171,-161,-1757
124,  08:48:43,-8192,1330,-2815
125,  08:48:43,-8192,374,-488
126,  08:48:43,-8192,1244,559
127,  08:48:43,-8192,1810,1412
128,  08:48:43,-4964,2530,1545
129,  08:48:43,-7188,3022,-2303
130,  08:48:43,-8192,4215,-282
131,  08:48:43,-8192,3448,-1779
132,  08:48:43,-7665,516,-1155
133,  08:48:43,-8192,1503,-2691
134,  08:48:43,-8192,3194,-2571
135,  08:48:43,-6211,2544,-500
136,  08:48:43,-5856,1713,-631
137,  08:48:43,-6176,796,-364
138,  08:48:43,-6429,-69,-817
139,  08:48:43,-6613,833,-2095
140,  08:48:43,-6075,1584,-2049
141,  08:48:43,-4649,1986,-855
142,  08:48:43,-5044,1520,-1341
143,  08:48:43,-6005,1412,-2471
144,  08:48:43,-5777,2042,-2295
145,  08:48:43,-6023,1709,-593
146,  08:48:43,-5989,203,-434
147,  08:48:43,-6708,-385,-2178
148,  08:48:43,-6440,1276,-121
149,  08:48:43,-7031,1312,2830
150,  08:48:43,-8192,1942,2078
151,  08:48:43,-8192,1684,2780
152,  08:48:43,-8192,-2263,32
153,  08:48:43,-8192,-459,-5662
154,  08:48:43,-8192,-1182,-6579
155,  08:48:43,-8192,3881,-1339
156,  08:48:43,-8192,2669,-3740
157,  08:48:43,-8192,632,-1870
158,  08:48:43,-6986,-104,-539
159,  08:48:43,-5469,280,-231
160,  08:48:43,-5327,296,-744
161,  08:48:44,-5760,-1,-1775
162,  08:48:44,-5432,625,-1318
163,  08:48:44,-4763,1286,-498
164,  08:48:44,-3680,586,-27
165,  08:48:44,-4067,-911,-649
166,  08:48:44,-5511,-1777,-2245
167,  08:48:44,-7457,701,-1467
168,  08:48:44,-8192,1538,-2030
169,  08:48:44,-8192,1635,-1459
170,  08:48:44,-8154,5,-1664
171,  08:48:44,-8192,-1268,-1771
172,  08:48:44,-8192,100,-1429
