No, waktu, accx, accY, accZ
151,  08:43:41,-8192,1155,-3937
152,  08:43:41,-8192,1198,-2074
153,  08:43:41,-8192,1236,-941
154,  08:43:41,-5319,2544,-851
155,  08:43:41,-4217,1106,238
156,  08:43:41,-5282,-1173,-456
157,  08:43:41,-6018,-1394,210
158,  08:43:41,-3773,289,160
159,  08:43:41,-3264,785,-948
160,  08:43:41,-4468,-748,-1834
161,  08:43:41,-4842,-1117,97
162,  08:43:41,-7313,-338,-1964
163,  08:43:41,-8192,-519,-3019
164,  08:43:41,-7588,-53,76
165,  08:43:41,-7510,2132,1580
166,  08:43:41,-8192,833,931
167,  08:43:41,-8192,918,1834
168,  08:43:41,-8192,1196,-1456
169,  08:43:41,-8192,3824,822
170,  08:43:41,-8192,3467,-3365
171,  08:43:41,-6992,2174,-4818
172,  08:43:41,-8192,1977,-1089
173,  08:43:41,-8192,1929,-683
174,  08:43:41,-7007,1704,-847
175,  08:43:41,-7214,1000,-1359
176,  08:43:41,-6330,1006,-574
177,  08:43:41,-6533,126,-987
178,  08:43:41,-6220,1122,-716
179,  08:43:41,-5259,2174,-701
180,  08:43:41,-4639,2369,-276
181,  08:43:41,-4117,2134,-935
182,  08:43:41,-5762,1652,-2097
183,  08:43:41,-4918,1360,-1025
184,  08:43:41,-4390,-271,-1428
185,  08:43:41,-5224,-298,-3360
186,  08:43:41,-7102,2062,-125
187,  08:43:41,-8192,3667,3801
188,  08:43:41,-8192,2550,4798
189,  08:43:41,-8192,-593,1494
190,  08:43:41,-8192,-1997,-3132
191,  08:43:41,-8192,-1486,-1664
