No, waktu, accx, accY, accZ
72,  07:14:10,-8192,1917,6812
73,  07:14:10,-8192,3870,1647
74,  07:14:11,-8192,1874,-356
75,  07:14:11,-6919,1363,3241
76,  07:14:11,-8192,1244,845
77,  07:14:11,-8192,2079,1410
78,  07:14:11,-6682,1876,811
79,  07:14:11,-4628,1468,612
80,  07:14:11,-3932,1134,1207
81,  07:14:11,-4882,1233,1089
82,  07:14:11,-6330,1140,736
83,  07:14:11,-6195,733,907
84,  07:14:11,-6460,575,588
85,  07:14:11,-6984,344,-70
86,  07:14:11,-6514,933,-133
87,  07:14:11,-5580,2038,204
88,  07:14:11,-6905,1701,-532
89,  07:14:11,-7947,1533,-512
90,  07:14:11,-8192,1828,273
91,  07:14:11,-8192,1761,3268
92,  07:14:11,-8192,686,3625
93,  07:14:11,-8192,1452,1747
94,  07:14:11,-8192,5120,5713
95,  07:14:11,-8192,5895,-973
96,  07:14:11,-8192,4003,-1008
97,  07:14:11,-4909,2937,881
98,  07:14:11,-4000,2665,-808
99,  07:14:11,-4298,1426,335
100,  07:14:11,-4940,-526,3286
101,  07:14:11,-7744,-410,1394
102,  07:14:11,-8192,1078,-638
103,  07:14:11,-8192,2055,324
104,  07:14:11,-7804,2861,-119
105,  07:14:11,-7279,2729,-267
106,  07:14:11,-6303,1820,201
107,  07:14:11,-6117,1685,-344
108,  07:14:11,-6513,1773,-741
109,  07:14:11,-5664,1260,277
110,  07:14:11,-5400,1556,-131
111,  07:14:12,-5620,2280,-844
112,  07:14:12,-5468,1833,-37
113,  07:14:12,-5593,-4,480
114,  07:14:12,-7027,-510,-949
115,  07:14:12,-8192,256,-1377
116,  07:14:12,-6744,-122,426
117,  07:14:12,-4935,-225,2119
118,  07:14:12,-5129,2066,4441
119,  07:14:12,-8192,4207,6595
120,  07:14:12,-8192,5103,-777
121,  07:14:12,-8192,4449,-1332
122,  07:14:12,-8192,277,1392
123,  07:14:12,-8192,-217,-1589
124,  07:14:12,-8192,204,1658
125,  07:14:12,-4358,142,956
126,  07:14:12,-3451,455,1055
127,  07:14:12,-5862,1638,310
128,  07:14:12,-8192,1780,703
129,  07:14:12,-6795,1150,448
130,  07:14:12,-5115,1168,843
131,  07:14:12,-6844,1237,-138
132,  07:14:12,-6371,1446,991
133,  07:14:12,-6172,417,397
134,  07:14:12,-7461,-24,-619
135,  07:14:12,-6087,642,486
136,  07:14:12,-4997,1367,5
137,  07:14:12,-6974,2460,-3030
138,  07:14:12,-6041,3230,-952
139,  07:14:12,-6113,1909,-93
140,  07:14:12,-8192,949,529
141,  07:14:12,-8192,-753,4534
142,  07:14:12,-8192,-576,3871
143,  07:14:12,-8192,6153,5764
144,  07:14:12,-8192,8177,-866
145,  07:14:12,-8192,4780,-1912
146,  07:14:12,-6968,1042,52
147,  07:14:12,-3744,699,-532
148,  07:14:12,-2413,898,2804
149,  07:14:12,-5282,777,4910
150,  07:14:12,-8192,776,1343
151,  07:14:12,-8192,1724,-1064
152,  07:14:12,-8192,2281,-273
153,  07:14:12,-7461,2279,391
154,  07:14:13,-6508,2353,173
155,  07:14:13,-5877,2511,2
156,  07:14:13,-6280,2172,4
157,  07:14:13,-7589,1767,-439
158,  07:14:13,-7210,1456,-605
159,  07:14:13,-5989,1216,-113
160,  07:14:13,-5909,1329,29
161,  07:14:13,-6253,1801,-487
162,  07:14:13,-5830,1483,-197
163,  07:14:13,-5252,791,357
164,  07:14:13,-5584,-47,-121
165,  07:14:13,-7050,513,-1586
166,  07:14:13,-6737,437,-306
167,  07:14:13,-6606,358,425
168,  07:14:13,-6532,2309,652
169,  07:14:13,-7867,3194,5536
170,  07:14:13,-8192,3541,3305
171,  07:14:13,-8192,1557,-96
172,  07:14:13,-8192,656,3939
173,  07:14:13,-8192,-14,915
174,  07:14:13,-8192,1393,-1299
