No, waktu, accx, accY, accZ
126,  08:44:59,-8192,341,-111
127,  08:44:59,-8192,1078,1205
128,  08:44:59,-8192,4957,-16
129,  08:44:59,-8192,3728,-1796
130,  08:44:59,-8192,2787,-3392
131,  08:44:59,-7969,-2,-2482
132,  08:44:59,-7496,564,-1719
133,  08:44:59,-7679,3076,-2062
134,  08:44:59,-8192,2575,-1989
135,  08:44:59,-7912,2131,-1092
136,  08:44:59,-4858,643,172
137,  08:44:59,-5306,337,-75
138,  08:44:59,-5933,1035,-1259
139,  08:44:59,-5712,1216,-1199
140,  08:44:59,-5331,1155,-1694
141,  08:44:59,-4872,1644,-1195
142,  08:44:59,-4230,1306,-780
143,  08:44:59,-4545,444,-2639
144,  08:44:59,-5967,756,-2548
145,  08:44:59,-5980,1654,-2376
146,  08:44:59,-5510,2239,-2874
147,  08:44:59,-5731,1621,-1752
148,  08:44:59,-6463,1607,590
149,  08:44:59,-8192,2901,-72
150,  08:44:59,-8192,551,1167
151,  08:44:59,-8192,-2022,-218
152,  08:44:59,-8192,-55,-4959
153,  08:44:59,-8192,-881,-7674
154,  08:44:59,-8192,2911,-2756
155,  08:45:00,-8192,3535,-2867
156,  08:45:00,-8192,2029,-3542
157,  08:45:00,-7997,149,-1301
158,  08:45:00,-5366,1156,-813
159,  08:45:00,-4783,297,-793
160,  08:45:00,-5086,-764,-907
161,  08:45:00,-5889,-1390,-1000
162,  08:45:00,-5882,-641,-1052
163,  08:45:00,-5904,429,-1990
164,  08:45:00,-5004,429,-1429
165,  08:45:00,-3880,115,-1793
166,  08:45:00,-4322,455,-1470
167,  08:45:00,-6307,98,-2403
168,  08:45:00,-7725,-167,-1705
